mean_0,std_0,mean_1,std_1,mean_2,std_2,mean_3,std_3
0.07277165015885051,0.11701588308851651,0.3205977042152583,0.1165652926817867,0.2136981353785225,0.09955736679132927,0.21043710193486087,0.13232906077037243
0.043696161683283004,0.06869307181412763,0.18855650632727966,0.06458482612160803,0.1331532191276273,0.05596532851308208,0.12196896234122676,0.07346329474432045
0.051608511327988556,0.07998587710588766,0.22138526521913354,0.06914346767415666,0.15777378411154364,0.0624628366938243,0.14058977766674202,0.0847772576769946
0.040889074664711776,0.062080615535067045,0.17353788923481345,0.05433438175024481,0.12798134825670648,0.04717260773969013,0.11175335960649707,0.06487595829122071
0.04648006736780751,0.06973110398870448,0.19571171677524268,0.05725960711223783,0.1461619107999757,0.05104494172882207,0.12382732613598751,0.07017142020088256
0.030047910833969012,0.04581497312612631,0.12977961059522242,0.03626515517479524,0.09576844322166884,0.03460364473319763,0.07843948048273267,0.0482899921852092
0.033473452530542194,0.051299415883337675,0.14978374139854617,0.04147631251397795,0.11087853478247849,0.03860930991468047,0.0847906058329892,0.05429129108262149
0.03741130205764699,0.05643993030126129,0.17184248071639893,0.04004047529094163,0.1341405390669683,0.04425351756365251,0.0883915860091386,0.05054102651645824
0.03586893121886824,0.053565066028925495,0.16553690110389957,0.04219504911304937,0.13124333837182292,0.0414324712545133,0.08268455972608478,0.04305751051364989
0.02785271543687742,0.04182745626652066,0.13175645971463557,0.03501945252954997,0.10235140870837549,0.032464352462039894,0.061708181811342334,0.03274505396472866
0.03047698012731613,0.04600347744790028,0.14669704308692846,0.04559106750084024,0.11298387459380396,0.03584015196267267,0.06492067485409223,0.0355826401669299
0.03724645998590813,0.056542909486447836,0.18381102614283934,0.055753633506496654,0.14174616065150752,0.04597578837363431,0.0846029505615356,0.04333295678683655
0.04204190590325163,0.06344736916555,0.2066747348590251,0.05849176367947553,0.164973940493661,0.04784024379577701,0.09327163151033688,0.04587912454414942
0.056921146248781654,0.08552651932161263,0.27330929575697804,0.07011618901475468,0.22147246449355235,0.05956893061883645,0.12316509440085577,0.06184594572954325
0.05583655298116426,0.08662222597959446,0.27747464276128986,0.07805589562830963,0.23359097612111743,0.06604951964999993,0.12296541788667045,0.0650176580655295
0.08333193948816188,0.12843016864875564,0.3917124170831114,0.11759560425834621,0.33621906209136787,0.09745851505132117,0.18856013182263143,0.09818562311399519
0.09142964295535824,0.13743971267213959,0.4064854113500201,0.11447440217556049,0.3593620014348903,0.09517935369005691,0.20407796543810153,0.1014374765679508
0.06990225766836418,0.10324892112469067,0.3162298996839953,0.07896916459137261,0.2768924259227686,0.0687748186515308,0.16522950916850468,0.07288603000656693
0.07083591729093593,0.10395200512560838,0.32992069946927366,0.08320238924110879,0.27256185722983567,0.06616973561002977,0.17449207147953605,0.07623911136169716
0.09776406859537734,0.14071277018796197,0.4293950049806677,0.09776227695017545,0.3612995702164247,0.08285026724446837,0.24676776168622555,0.10416197405011295
0.11182209114175246,0.15970231243959684,0.45991102891524477,0.0917472694481393,0.4038370032684755,0.10859219030992082,0.29897708762528713,0.13349738728508462
0.1259546506514351,0.17692579672895903,0.4879411374805912,0.0800900610246841,0.4421761071848016,0.10993156001292363,0.3226769431367292,0.14777825018378526
0.12574830012896804,0.1768047215674789,0.48046688847049557,0.07840199928105754,0.43636019073089444,0.10878397035418091,0.32840644482161885,0.14770892227391982
0.09079643685181739,0.12639932005525287,0.33539338191292034,0.0534082858552205,0.31173911528936216,0.07128109187036472,0.2291969141216561,0.09594320087488677
0.10062943000142296,0.1394791899324792,0.3610935695530471,0.0455030907607119,0.3272796686206868,0.06700474323801135,0.2591733737458935,0.1130964688848751
0.11042106916395901,0.15301202377588244,0.3883676157880403,0.04789860314032376,0.35549861020191487,0.07569848574195946,0.28340242069840516,0.12769867342703642
0.10202627079458022,0.14507493673055152,0.38580933973621817,0.05397156003053984,0.3475172617476285,0.08232604176458061,0.277889795298752,0.12752743555247004
0.1322824829422467,0.18709721189801304,0.5019128647868459,0.06354779331527115,0.45000645414159257,0.07716708394091415,0.3393395850642042,0.13881092428314007
0.14149987915478757,0.20405816877655736,0.5325730906795,0.05675019748598005,0.49916592092808126,0.08363705949451697,0.3605338206351689,0.1594036504873683
0.13243445760216493,0.19530246952367858,0.5183062512357509,0.05871145426922126,0.47873981969233903,0.09944712379811757,0.34650734114327014,0.1576167153667998
0.12511324056252313,0.19027954236889905,0.5078995864040642,0.06653637041795299,0.4629845977190074,0.12018391797621347,0.33607599689580003,0.16016581143164602
0.10528522176676931,0.16194986169152237,0.4435880425484379,0.06469099248963428,0.3925803339351124,0.10071950550057518,0.2756859337241925,0.13194096038359296
0.10585275556181832,0.16297762315138462,0.44456049809096587,0.06475333060172044,0.39595013837079845,0.09853230390574735,0.27591817459844914,0.1322335151338037
0.14790019387926315,0.22748651026896655,0.6197168693801551,0.09330344738636984,0.544110541766547,0.13897091454523292,0.4025058109877619,0.18816378608840623
0.1488951265832322,0.22618836480192803,0.6143348804804156,0.09409492309273602,0.5417596040118219,0.13729274516585155,0.40298162339676796,0.1844569411545295
0.14590658327829129,0.2228561768362844,0.6044408221386037,0.09494020407222878,0.531772013042961,0.13725920325967442,0.39802695769688384,0.1841448840956782
0.15438009050018808,0.22678379492564668,0.598533041097154,0.08105433257059995,0.5325724049017886,0.1193590831476863,0.4011852022446025,0.1766866326359805
0.15556390346358848,0.2262158470815529,0.5840609608762357,0.07199855423140711,0.5227576433306216,0.11498884086072055,0.4040058960596594,0.17150466014728477
0.16091975763724828,0.22731840477573348,0.5699680169502239,0.07308491105092149,0.5152242619107934,0.10155470121792871,0.40981966643907225,0.161711347455189
0.17108589049905595,0.23463020968731285,0.5704491409003971,0.06870760236297262,0.5279726064578582,0.082484593880675,0.4217645933811754,0.15762458351549305
0.1868589090214696,0.2518805591037085,0.5726544697936555,0.0770321574257236,0.545351950563656,0.09194075253068053,0.4399983575192461,0.1643179734872793
0.14580829987904356,0.1953865795239497,0.43033301495910997,0.04299384965041519,0.4215207935430134,0.0563649442136068,0.34471518359045455,0.12886461473034125
0.14157549062475736,0.18935301226969137,0.40960829247289376,0.04489583817165174,0.3983275777113603,0.05679250097822057,0.3323846921006958,0.12442024611310373
0.08743793539050182,0.11956756379588654,0.26192745427333797,0.03621117874181164,0.25518447522587195,0.04587339980851862,0.20472267018735577,0.08351486642361293
0.0735828332563336,0.10164900163311504,0.23309255339345322,0.034272777903080254,0.21155028106204474,0.03803790727556801,0.18008651088439964,0.0714492957443461
0.06676943241499705,0.09232305908401377,0.21255400456661225,0.030282527776986867,0.18839620057238965,0.03440309126918044,0.16431689197511545,0.062404219579992655
0.05991744070682026,0.08302189306709504,0.19299790975667927,0.026884009732973536,0.16912500627281554,0.03262394531024108,0.1487813587247508,0.056115541164328174
0.05608665902878666,0.07828583715781091,0.18134263313942978,0.025505265373009973,0.15710901527011364,0.03181955940058606,0.14142042328639787,0.05410788397675235
0.05205435398972888,0.07353398568200853,0.16928953822501605,0.024577579520138434,0.14398340387356837,0.03238888737096229,0.13399527918654236,0.05301759831534187
0.04521388017199584,0.06484540924337824,0.14823518604690655,0.022425813141135488,0.1238128060285357,0.030947225529845915,0.11743840271683598,0.04790282579839825
0.03829192321475546,0.05583409268286413,0.1259302292733717,0.02045874034884136,0.10343731227875348,0.028240893481837875,0.10039769549703033,0.04250675345261991
0.053547460282145076,0.07864757790508432,0.17687163357016894,0.031229605191442307,0.14453399286740035,0.04012485209774111,0.14228087418161936,0.05924366639664038
0.04489042671315279,0.06654734092153371,0.1478621821966256,0.02823689680849833,0.11908032365538286,0.03593316276190406,0.12026772442990633,0.049680785063752335
