mean_0,std_0,mean_2,std_2,mean_3,std_3
0.27650483577324303,0.1536980878512355,0.22874935836911633,0.1255373444223328,0.20869136077303285,0.1429972733086454
0.29890159747819883,0.15888095406764527,0.2490138391400804,0.12202811264650486,0.22294992868342686,0.15289555593530302
0.31611163429525635,0.16373838659830178,0.2645840034010593,0.11907311159317631,0.2341447295699145,0.16085563594959282
0.24554585276168903,0.1315955720264621,0.21496762656460625,0.09072646973788805,0.16416636398769616,0.09438102258526604
0.21567124784715216,0.1203219970944063,0.191380864913054,0.08104700319404075,0.13656522777883626,0.07089294033701042
0.19798095356768922,0.11390840467571196,0.17711892941436272,0.07622550963702393,0.12123585212825003,0.05841799366303868
0.21268223582922532,0.11702668178587217,0.19439681839019987,0.07900034306548542,0.13079201438389315,0.06266386815706812
0.22988924097289185,0.11887375970880909,0.22406686756014432,0.08174269022190063,0.14149306303982198,0.06253021364148056
0.2502491323915346,0.12379183754318573,0.2606580882434948,0.09029679904885507,0.15545713975955294,0.06434312110980825
0.18762412973884468,0.09273113176988537,0.2011992179610617,0.0680815427375867,0.11464604112490473,0.04513088440129249
0.201461996490096,0.09701507407689253,0.2249139584736485,0.07618838234659127,0.12233485775639424,0.046822917472514165
0.205281838687061,0.0985984496859621,0.2390039197628192,0.08736356460965347,0.12162577145680892,0.047382634223350616
0.21010634552667568,0.10457613284999484,0.2526286187860477,0.09989454765193115,0.12174905036057279,0.051888775253885834
0.24834022744347392,0.11216261793289085,0.30399883634187336,0.10218834287711924,0.14914969110012785,0.06515758039288695
0.2932872184349394,0.12208794918078592,0.3639374715423316,0.10150031810913149,0.18610366905252754,0.08358746411143782
0.34731325347429015,0.13734305796594326,0.4356888845506457,0.10436880443607392,0.234454545150441,0.11181343291357856
0.3603320376485125,0.14194401033352255,0.45489873225674443,0.10750136911273644,0.24721227200436693,0.11669483666758487
0.3046769140983729,0.13650152833780035,0.405497637453805,0.1261736562523888,0.21108828180786568,0.11366755413958918
0.269380308510687,0.14297516090634116,0.3704677968940247,0.1470713070950636,0.18826427697952608,0.11786054568473513
0.31286057991233274,0.19937922884037054,0.43295117919987786,0.20582255539593836,0.22940938330065394,0.17284059649058955
0.3097254450671842,0.19422279763065717,0.4194193827189732,0.1904162138194214,0.23243602793414705,0.17211358246525044
0.3226096039185329,0.19255738120719307,0.4232360993881052,0.18157278746827316,0.24854996751175562,0.1772943668790651
0.33809918820928164,0.19539161698630228,0.42805884680106776,0.1757889946789099,0.26826799989445105,0.18818481927040662
0.236101540712994,0.12979638891977216,0.30341705709059347,0.11828923202810591,0.1898390376789886,0.1188170229691173
0.23003910180365236,0.13006452168400484,0.296764006747391,0.10976287340694456,0.18188451575455578,0.11231798879644161
0.2260386151914637,0.1342927602587256,0.2904683902799,0.10539998592386905,0.17544005860928058,0.10989297095043649
0.20997350866778647,0.13470183085163384,0.2504079631002637,0.09325196195087082,0.15886643699417824,0.10314764574646267
0.21684017783327475,0.12553122270191874,0.2752581242041114,0.08748758840684619,0.1739096516471006,0.10427679266993191
0.23291101318351012,0.13486781455495364,0.3069899712274088,0.0960177579961919,0.1966361134245581,0.11721092541081636
0.2603315107450956,0.15850204826364553,0.3382479628307151,0.11920044986429423,0.22877885421191863,0.14392736123828137
0.24502653379652967,0.16100626146664404,0.32808560763154043,0.1267879910082754,0.21927654137573718,0.14648480597221386
0.21076115083764085,0.14372037634562737,0.2908465982152683,0.11661287496915489,0.1976832574591858,0.12485444089736766
