params,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time
"{'classification__activation': 'relu', 'classification__alpha': 0.0001, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (300, 300), 'classification__max_iter': 500, 'classification__random_state': 24, 'feature_selection__k': 300}",0.8572934002970188,0.02013233267207695,73,340.8713051478068,272.948932977161,1.3971261183420818,1.1164262366832367
"{'classification__activation': 'relu', 'classification__alpha': 0.0001, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (300, 300), 'classification__max_iter': 500, 'classification__random_state': 24, 'feature_selection__k': 400}",0.855124479988242,0.0310608515298408,81,302.75822353363037,143.5501867269085,1.3162051836649578,0.733362144511415
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (100,), 'classification__max_iter': 200, 'classification__random_state': 24, 'feature_selection__k': 75}",0.8597617265617862,0.044816971331576395,65,194.60902253786722,73.46998918813264,1.1584978103637695,0.3548216922142903
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (100,), 'classification__max_iter': 200, 'classification__random_state': 24, 'feature_selection__k': 100}",0.844908227519352,0.04487269909961431,109,202.167534271876,111.43254219328645,1.33912189801534,0.3491823155638171
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (100,), 'classification__max_iter': 200, 'classification__random_state': 24, 'feature_selection__k': 150}",0.864439460851495,0.019124837283528637,49,252.37030378977457,122.12004870399235,1.8064693609873455,0.27188860194297515
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (100,), 'classification__max_iter': 200, 'classification__random_state': 24, 'feature_selection__k': 200}",0.8700250190421751,0.037233550917106395,27,426.0969893137614,272.8541482210413,2.070791006088257,0.6512866081674157
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (100,), 'classification__max_iter': 200, 'classification__random_state': 24, 'feature_selection__k': 300}",0.8724483323289688,0.0329804506797825,13,296.62764914830524,188.1541497369719,2.3403730392456055,0.5992836597615633
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (100,), 'classification__max_iter': 200, 'classification__random_state': 24, 'feature_selection__k': 400}",0.8775856437308452,0.032352925349860465,5,430.5439434846242,177.93659678168606,4.556547562281291,2.19780941518099
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (100,), 'classification__max_iter': 500, 'classification__random_state': 24, 'feature_selection__k': 75}",0.8597617265617862,0.044816971331576395,65,186.52070768674216,72.39219498055141,1.1499176820119221,0.34456970918256974
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (100,), 'classification__max_iter': 500, 'classification__random_state': 24, 'feature_selection__k': 100}",0.844908227519352,0.04487269909961431,109,199.31189115842184,112.30741225205594,1.3328304290771484,0.3367134718699261
