params,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time
"{'classification__criterion': 'gini', 'classification__max_depth': 5, 'classification__max_samples': 0.5, 'classification__n_estimators': 100, 'classification__random_state': 24}",0.8545734653436562,0.04689188720516348,34,50.296481211980186,10.824515726474086,0.5500399271647135,0.19951551376228055
"{'classification__criterion': 'gini', 'classification__max_depth': 5, 'classification__max_samples': 0.5, 'classification__n_estimators': 300, 'classification__random_state': 24}",0.8563279446852347,0.046166375098047954,26,149.3037629922231,31.540663200951567,1.5337835947672527,0.5558251685789735
"{'classification__criterion': 'gini', 'classification__max_depth': 5, 'classification__max_samples': 0.5, 'classification__n_estimators': 500, 'classification__random_state': 24}",0.8550883563914194,0.04793203187892495,31,249.2062335809072,52.829371656172604,2.525273164113363,0.939933701420574
"{'classification__criterion': 'gini', 'classification__max_depth': 5, 'classification__max_samples': 0.8, 'classification__n_estimators': 100, 'classification__random_state': 24}",0.8551841112737533,0.04887043892280028,30,71.28576644261678,15.194917186070724,0.5507664680480957,0.1981015177203796
"{'classification__criterion': 'gini', 'classification__max_depth': 5, 'classification__max_samples': 0.8, 'classification__n_estimators': 300, 'classification__random_state': 24}",0.8567023673133004,0.04532188212700241,25,213.06325554847717,46.60528149334322,1.5229954719543457,0.5426697402292492
"{'classification__criterion': 'gini', 'classification__max_depth': 5, 'classification__max_samples': 0.8, 'classification__n_estimators': 500, 'classification__random_state': 24}",0.8553702900441046,0.04671012644702165,28,352.97531302769977,75.49541318532232,2.50332244237264,0.8903008953950399
"{'classification__criterion': 'gini', 'classification__max_depth': 5, 'classification__max_samples': 1, 'classification__n_estimators': 100, 'classification__random_state': 24}",0.528719566461472,0.10227150049254165,37,1.486712137858073,0.1470370564278744,0.20174439748128256,0.06912824998437993
"{'classification__criterion': 'gini', 'classification__max_depth': 5, 'classification__max_samples': 1, 'classification__n_estimators': 300, 'classification__random_state': 24}",0.528719566461472,0.10227150049254165,37,3.249882618586222,0.4106297400819123,0.4958631992340088,0.18097015824793639
"{'classification__criterion': 'gini', 'classification__max_depth': 5, 'classification__max_samples': 1, 'classification__n_estimators': 500, 'classification__random_state': 24}",0.40648769203345775,0.05039565030338842,49,5.120208819707234,0.8196219614243198,0.7673153082529703,0.26963627405061863
"{'classification__criterion': 'gini', 'classification__max_depth': 10, 'classification__max_samples': 0.5, 'classification__n_estimators': 100, 'classification__random_state': 24}",0.8585296424546262,0.030349360068226788,18,88.88813265164693,19.404865434590345,0.8330113887786865,0.3053960905053997
"{'classification__criterion': 'gini', 'classification__max_depth': 10, 'classification__max_samples': 0.5, 'classification__n_estimators': 300, 'classification__random_state': 24}",0.8596347483522268,0.030128560893566296,10,267.23924112319946,57.65400431042157,2.350078264872233,0.8572428822043942
"{'classification__criterion': 'gini', 'classification__max_depth': 10, 'classification__max_samples': 0.5, 'classification__n_estimators': 500, 'classification__random_state': 24}",0.8590378128555942,0.031186232004229413,14,443.6825631459554,94.36302772669514,3.8945849736531577,1.4289480935279457
"{'classification__criterion': 'gini', 'classification__max_depth': 10, 'classification__max_samples': 0.8, 'classification__n_estimators': 100, 'classification__random_state': 24}",0.8593640410164664,0.029853325214679687,12,127.30531644821167,27.97521093629599,0.8387885093688965,0.3122157896929882
"{'classification__criterion': 'gini', 'classification__max_depth': 10, 'classification__max_samples': 0.8, 'classification__n_estimators': 300, 'classification__random_state': 24}",0.8591681236906417,0.030036614860876328,13,379.9214072227478,82.20843960584183,2.3916707038879395,0.8830112782856857
"{'classification__criterion': 'gini', 'classification__max_depth': 10, 'classification__max_samples': 0.8, 'classification__n_estimators': 500, 'classification__random_state': 24}",0.8581770854923119,0.029798862396717682,22,629.912687699,134.36666422188236,3.9117793242136636,1.4273605154032531
"{'classification__criterion': 'gini', 'classification__max_depth': 10, 'classification__max_samples': 1, 'classification__n_estimators': 100, 'classification__random_state': 24}",0.528719566461472,0.10227150049254165,37,1.3004623254140217,0.1792702359392466,0.20424469312032065,0.0731790815331626
"{'classification__criterion': 'gini', 'classification__max_depth': 10, 'classification__max_samples': 1, 'classification__n_estimators': 300, 'classification__random_state': 24}",0.528719566461472,0.10227150049254165,37,3.0241851011912027,0.4882790521994027,0.4926697413126628,0.17085187719516037
"{'classification__criterion': 'gini', 'classification__max_depth': 10, 'classification__max_samples': 1, 'classification__n_estimators': 500, 'classification__random_state': 24}",0.40648769203345775,0.05039565030338842,49,4.720985730489095,0.7969643180980452,0.7752838929494222,0.27455565000905385
"{'classification__criterion': 'gini', 'classification__max_depth': 15, 'classification__max_samples': 0.5, 'classification__n_estimators': 100, 'classification__random_state': 24}",0.8579285909749702,0.02451838380091599,23,115.66958562533061,26.18714591283975,0.9746556282043457,0.3312944532577918
"{'classification__criterion': 'gini', 'classification__max_depth': 15, 'classification__max_samples': 0.5, 'classification__n_estimators': 300, 'classification__random_state': 24}",0.8594667514188253,0.027331001873394222,11,340.38073746363324,74.31806436485407,2.7676966190338135,0.9978294979892668
"{'classification__criterion': 'gini', 'classification__max_depth': 15, 'classification__max_samples': 0.5, 'classification__n_estimators': 500, 'classification__random_state': 24}",0.8590126057554257,0.02740502223115807,15,568.4295469125112,126.59527079284572,4.619687716166179,1.6629752552626
"{'classification__criterion': 'gini', 'classification__max_depth': 15, 'classification__max_samples': 0.8, 'classification__n_estimators': 100, 'classification__random_state': 24}",0.8574556199697145,0.025761662896731534,24,166.0439411799113,37.24378154903208,0.9914241631825765,0.34782528156633946
"{'classification__criterion': 'gini', 'classification__max_depth': 15, 'classification__max_samples': 0.8, 'classification__n_estimators': 300, 'classification__random_state': 24}",0.8582736278856166,0.025790739684320718,20,493.24502007166546,109.06680843839118,2.820887565612793,1.0234830695637271
"{'classification__criterion': 'gini', 'classification__max_depth': 15, 'classification__max_samples': 0.8, 'classification__n_estimators': 500, 'classification__random_state': 24}",0.8582981088354232,0.02633086078024683,19,804.5313960711161,172.23458302176644,3.7996546427408853,2.214683669831221
"{'classification__criterion': 'gini', 'classification__max_depth': 15, 'classification__max_samples': 1, 'classification__n_estimators': 100, 'classification__random_state': 24}",0.528719566461472,0.10227150049254165,37,1.2205636501312256,0.12988829346512418,0.2024075984954834,0.07127429280613978
