params,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time
"{'classification__criterion': 'gini', 'classification__max_depth': 5, 'classification__max_samples': 0.5, 'classification__n_estimators': 100, 'classification__random_state': 24}",0.8421512970761422,0.027522149348439263,26,30.723809083302815,6.496807449700662,0.4632519880930583,0.16620910493208677
"{'classification__criterion': 'gini', 'classification__max_depth': 5, 'classification__max_samples': 0.5, 'classification__n_estimators': 300, 'classification__random_state': 24}",0.845932053009603,0.028103533954047175,18,91.52131811777751,19.675644203434164,1.3488922119140625,0.47280971120653975
"{'classification__criterion': 'gini', 'classification__max_depth': 5, 'classification__max_samples': 0.5, 'classification__n_estimators': 500, 'classification__random_state': 24}",0.8493529469519583,0.02706808436782132,4,153.78181393941244,33.62520781237672,2.241442600886027,0.8179267216400332
"{'classification__criterion': 'gini', 'classification__max_depth': 5, 'classification__max_samples': 0.8, 'classification__n_estimators': 100, 'classification__random_state': 24}",0.8395772144104355,0.035986923469042774,35,43.59339356422424,9.60849603293258,0.4609762827555339,0.16536885425838646
"{'classification__criterion': 'gini', 'classification__max_depth': 5, 'classification__max_samples': 0.8, 'classification__n_estimators': 300, 'classification__random_state': 24}",0.8415502963083541,0.031285515129615644,29,129.892822265625,28.709073446460753,1.3410259087880452,0.4923000842831097
"{'classification__criterion': 'gini', 'classification__max_depth': 5, 'classification__max_samples': 0.8, 'classification__n_estimators': 500, 'classification__random_state': 24}",0.8458826553649157,0.028533771861807885,19,216.6421798070272,48.299643991760185,2.2081216971079507,0.784114661154972
"{'classification__criterion': 'gini', 'classification__max_depth': 5, 'classification__max_samples': 1, 'classification__n_estimators': 100, 'classification__random_state': 24}",0.528719566461472,0.10227150049254165,37,1.0929017861684163,0.15822002516885855,0.16877897580464682,0.05928417862518493
"{'classification__criterion': 'gini', 'classification__max_depth': 5, 'classification__max_samples': 1, 'classification__n_estimators': 300, 'classification__random_state': 24}",0.528719566461472,0.10227150049254165,37,2.93865966796875,0.4444246242288211,0.457871675491333,0.16524241153913044
"{'classification__criterion': 'gini', 'classification__max_depth': 5, 'classification__max_samples': 1, 'classification__n_estimators': 500, 'classification__random_state': 24}",0.40648769203345775,0.05039565030338842,49,4.3275532722473145,0.8468234020748525,0.7329455216725668,0.2566942701637806
"{'classification__criterion': 'gini', 'classification__max_depth': 10, 'classification__max_samples': 0.5, 'classification__n_estimators': 100, 'classification__random_state': 24}",0.8421384235778812,0.013277185885223575,27,53.47634196281433,11.668163370450474,0.614212433497111,0.2166198136228739
"{'classification__criterion': 'gini', 'classification__max_depth': 10, 'classification__max_samples': 0.5, 'classification__n_estimators': 300, 'classification__random_state': 24}",0.8431701552036301,0.01132313877714953,25,160.2438592116038,34.16324053015509,1.7950470447540283,0.6518453147522568
"{'classification__criterion': 'gini', 'classification__max_depth': 10, 'classification__max_samples': 0.5, 'classification__n_estimators': 500, 'classification__random_state': 24}",0.8450438797197753,0.01114121551742132,22,266.9602866967519,58.377364208826386,2.9508091608683267,1.0642619474177692
"{'classification__criterion': 'gini', 'classification__max_depth': 10, 'classification__max_samples': 0.8, 'classification__n_estimators': 100, 'classification__random_state': 24}",0.8414162767317466,0.014703971578970557,30,76.57888627052307,16.572100194635965,0.615070660909017,0.22047570645742398
"{'classification__criterion': 'gini', 'classification__max_depth': 10, 'classification__max_samples': 0.8, 'classification__n_estimators': 300, 'classification__random_state': 24}",0.8451415107133351,0.010809148509883664,20,228.9778433640798,49.64310171081851,1.8187193075815837,0.6573605798291783
"{'classification__criterion': 'gini', 'classification__max_depth': 10, 'classification__max_samples': 0.8, 'classification__n_estimators': 500, 'classification__random_state': 24}",0.8450976872835237,0.010653970085666096,21,377.69624487559,80.26847875820323,2.906864960988363,1.0528162452375482
"{'classification__criterion': 'gini', 'classification__max_depth': 10, 'classification__max_samples': 1, 'classification__n_estimators': 100, 'classification__random_state': 24}",0.528719566461472,0.10227150049254165,37,0.9661997159322103,0.12279622857339118,0.16787282625834146,0.05875360332506413
"{'classification__criterion': 'gini', 'classification__max_depth': 10, 'classification__max_samples': 1, 'classification__n_estimators': 300, 'classification__random_state': 24}",0.528719566461472,0.10227150049254165,37,2.7157301902770996,0.48748031412610326,0.45592697461446124,0.15896716987385173
"{'classification__criterion': 'gini', 'classification__max_depth': 10, 'classification__max_samples': 1, 'classification__n_estimators': 500, 'classification__random_state': 24}",0.40648769203345775,0.05039565030338842,49,4.109867095947266,0.5766358137152354,0.7406875292460123,0.2572374257871957
"{'classification__criterion': 'gini', 'classification__max_depth': 15, 'classification__max_samples': 0.5, 'classification__n_estimators': 100, 'classification__random_state': 24}",0.8412530723271906,0.01435347570305686,32,68.27615674336751,14.928205427182123,0.6565053462982178,0.23302047302422924
"{'classification__criterion': 'gini', 'classification__max_depth': 15, 'classification__max_samples': 0.5, 'classification__n_estimators': 300, 'classification__random_state': 24}",0.8445344008754853,0.013995589710507286,23,202.90991719563803,43.40173961934458,1.896827220916748,0.6907690107487031
"{'classification__criterion': 'gini', 'classification__max_depth': 15, 'classification__max_samples': 0.5, 'classification__n_estimators': 500, 'classification__random_state': 24}",0.8459984289246738,0.014488951630021736,17,337.3029263019562,72.90118178070671,3.1645638942718506,1.1304512104444946
"{'classification__criterion': 'gini', 'classification__max_depth': 15, 'classification__max_samples': 0.8, 'classification__n_estimators': 100, 'classification__random_state': 24}",0.8413439625547339,0.016367610659910752,31,99.25444809595744,21.852856669047345,0.6668660640716553,0.23717890576378703
"{'classification__criterion': 'gini', 'classification__max_depth': 15, 'classification__max_samples': 0.8, 'classification__n_estimators': 300, 'classification__random_state': 24}",0.8417483718318216,0.013759008861995546,28,293.06171528498334,62.86246709981642,1.9140979448954265,0.6934021208534894
"{'classification__criterion': 'gini', 'classification__max_depth': 15, 'classification__max_samples': 0.8, 'classification__n_estimators': 500, 'classification__random_state': 24}",0.8434550593095916,0.014756372151019726,24,484.35760108629864,103.24723236010816,3.090366999308268,1.1921826066899923
"{'classification__criterion': 'gini', 'classification__max_depth': 15, 'classification__max_samples': 1, 'classification__n_estimators': 100, 'classification__random_state': 24}",0.528719566461472,0.10227150049254165,37,0.9509937763214111,0.10841664127219662,0.16716512044270834,0.059732970095097794
"{'classification__criterion': 'gini', 'classification__max_depth': 15, 'classification__max_samples': 1, 'classification__n_estimators': 300, 'classification__random_state': 24}",0.528719566461472,0.10227150049254165,37,2.5143105189005532,0.3229083574841539,0.454547643661499,0.15520637352232858
"{'classification__criterion': 'gini', 'classification__max_depth': 15, 'classification__max_samples': 1, 'classification__n_estimators': 500, 'classification__random_state': 24}",0.40648769203345775,0.05039565030338842,49,4.0728340943654375,0.5365584697037511,0.7364896933237711,0.2607031605592803
"{'classification__criterion': 'entropy', 'classification__max_depth': 5, 'classification__max_samples': 0.5, 'classification__n_estimators': 100, 'classification__random_state': 24}",0.8402088182842721,0.03231512658416591,34,39.75279664993286,8.206622757380424,0.4606475035349528,0.1645582036293661
"{'classification__criterion': 'entropy', 'classification__max_depth': 5, 'classification__max_samples': 0.5, 'classification__n_estimators': 300, 'classification__random_state': 24}",0.8479752113813078,0.030736843794533848,8,118.142338514328,24.271850417978246,1.3021969000498455,0.4909419162894591
"{'classification__criterion': 'entropy', 'classification__max_depth': 5, 'classification__max_samples': 0.5, 'classification__n_estimators': 500, 'classification__random_state': 24}",0.8516399797210624,0.029478791834410784,1,195.05722991625467,39.3964592502704,2.1726317405700684,0.7915761805194153
"{'classification__criterion': 'entropy', 'classification__max_depth': 5, 'classification__max_samples': 0.8, 'classification__n_estimators': 100, 'classification__random_state': 24}",0.8387750884947054,0.03205135750681927,36,55.92633334795634,11.539669799319642,0.4642852147420247,0.17109494958983404
"{'classification__criterion': 'entropy', 'classification__max_depth': 5, 'classification__max_samples': 0.8, 'classification__n_estimators': 300, 'classification__random_state': 24}",0.8410402531994842,0.03159638092212807,33,164.93529510498047,35.44240017658239,1.331234296162923,0.46523429299436236
"{'classification__criterion': 'entropy', 'classification__max_depth': 5, 'classification__max_samples': 0.8, 'classification__n_estimators': 500, 'classification__random_state': 24}",0.8464628589285538,0.02953640157261094,14,274.1670109430949,56.322621387342146,2.175302505493164,0.7916078393507533
"{'classification__criterion': 'entropy', 'classification__max_depth': 5, 'classification__max_samples': 1, 'classification__n_estimators': 100, 'classification__random_state': 24}",0.528719566461472,0.10227150049254165,37,0.9560264746348063,0.12028467082011882,0.16486708323160806,0.05829431797202732
"{'classification__criterion': 'entropy', 'classification__max_depth': 5, 'classification__max_samples': 1, 'classification__n_estimators': 300, 'classification__random_state': 24}",0.528719566461472,0.10227150049254165,37,2.5162686506907144,0.31147505423812166,0.4427960713704427,0.15315713119493246
