mean_0,std_0,mean_1,std_1,mean_2,std_2,mean_3,std_3
0.2228884042046988,0.20365848260418487,0.43301273588036526,0.10097140091649269,0.33266568558877607,0.11685565335393215,0.3776142310616511,0.23311569559274553
0.25388605555689864,0.22421341495970734,0.5206328895407673,0.08164829754973629,0.4353305393237682,0.12917059373828604,0.40728132980766196,0.24173910316335792
0.2992288180411198,0.2509810686683997,0.6315948377197499,0.09241192308249747,0.5434492008394136,0.12347009495439411,0.4513671530904234,0.2298780314809971
0.3386312389546034,0.27057900224908255,0.7298666650090934,0.09234676640464905,0.6631294256485469,0.11051594918182674,0.49735990150449677,0.217093883901426
0.42026606554224627,0.2947280511036287,0.7622632644399021,0.08365987295590804,0.7210397482065871,0.10085224222742005,0.5392145092593743,0.19950902679968657
0.486815522229837,0.2950197030536094,0.7647854908403404,0.08686202522409259,0.7318605803815735,0.1010269331211813,0.5677523807188904,0.20640828162737826
0.5397216312944709,0.2833703255948206,0.7829991450054353,0.06250003333887193,0.7480123023473428,0.09453531183771842,0.617643020528913,0.23017153326065926
0.5412997296429888,0.2647352120517356,0.8064206623428815,0.060412011600958444,0.763619067438931,0.09257848559053164,0.6305581131716291,0.23961869468875133
0.5345831371921623,0.25555972477431294,0.7872697592885743,0.07150631099802299,0.7719406032214402,0.08143717688360858,0.6177642926061088,0.23276533618129475
0.5983368502460663,0.2451792939342129,0.7652994404718093,0.06612432578480647,0.77310642577578,0.07516364465024174,0.6383075635601783,0.2310873516867398
0.6575525105118826,0.2508677701683325,0.7213979619254495,0.06372453909147004,0.7261579846623911,0.08697520817221599,0.6459790056065622,0.23799314506237076
0.5647276364370385,0.256770890308023,0.6256515354071625,0.08356760875573169,0.6263062949240299,0.10645769197907537,0.5719795602558835,0.22717905297739296
0.4215850126982589,0.24461123970801738,0.5093422580001261,0.0785782586988873,0.4787055665793399,0.09526830691744999,0.45886394554264415,0.20981935938358662
