mean_0,std_0,mean_2,std_2,mean_3,std_3
0.37274712381253994,0.18253163501886366,0.3319279953486013,0.11656773539642551,0.29413947599084556,0.19959733254434625
0.41004708148835944,0.1876532614678101,0.3949528279253945,0.10368910341166063,0.31582790222138396,0.21388410961394513
0.48107774506402695,0.1932393012597234,0.5087915297241652,0.09812531767722636,0.36519245798820754,0.20779733771407544
0.5389021483893797,0.18555942243200832,0.6238689273354725,0.10771149869923793,0.4075848624812733,0.19568396081233555
0.5884271901582911,0.18052491506256374,0.6567487626223211,0.09738376748308343,0.46014485230829205,0.20370027198832083
0.5985835115516083,0.17870635621814318,0.6191416036923199,0.1056336081846886,0.47906716953956724,0.21767752500519463
0.5934670491605688,0.1849904062246413,0.5933323722618125,0.1163058373838123,0.47780014873075066,0.23579362822565306
0.5871115395365483,0.19133013678462255,0.6495916224013256,0.10671501516619765,0.4775199991524666,0.238014641436396
0.578987044107065,0.20301601758396357,0.6654388634255938,0.12828238771138623,0.4794610643042773,0.2342372447780118
0.6052241729497128,0.190549518620659,0.6665768784688488,0.10992105254209605,0.5050025224156621,0.24680838771717156
0.6651066771814175,0.20107750588242398,0.6331760311808671,0.09237947732466027,0.5221177425915676,0.25791194891430685
0.5971950090472035,0.21042870030587577,0.5055955841985017,0.10348394669358653,0.4603827810754178,0.22746651737293103
0.5309418136870345,0.21841653024210286,0.42555293449096837,0.10735091913426222,0.40002366738794565,0.20592257573054734
