mean_0,std_0,mean_1,std_1,mean_2,std_2,mean_3,std_3
0.18841124961752742,0.18209653514393667,0.38851259493526336,0.11463839023793948,0.2845580538590648,0.11850561476041477,0.34763474167129943,0.22482408166465853
0.1989026159390201,0.18910816152586493,0.4011753490033717,0.10896228067753161,0.3020498306122481,0.11902793548474006,0.35624923341470344,0.22852159923472515
0.21128943516916326,0.19764535291682347,0.4189885034129589,0.1044708318199282,0.3187221933589718,0.11805221543617819,0.3662984740138312,0.2331683161233714
0.22079286770685347,0.20434816864081354,0.43214146432918066,0.10101215320159421,0.33155339996606936,0.11746677376997214,0.3739983344482734,0.23671994095164375
0.22743926800900632,0.20811007209135945,0.4426603048762675,0.09736840015828803,0.3416901663037854,0.11686599960629682,0.37853590548962945,0.23741980364665569
0.23296402782356976,0.21142863890295163,0.45104687767888574,0.09454869039039565,0.34993533513612074,0.11647583307299711,0.3823391169770144,0.2381146245082519
0.23336018102596115,0.21103731062301082,0.469761900429743,0.09467583569074103,0.36672139764392947,0.11644955930828405,0.3854160242447601,0.23854417729925864
0.24614025671956793,0.22203909441775443,0.5195183756902219,0.08221197050392004,0.43496319451506693,0.12924398820423819,0.40441034010382376,0.2418761614384645
0.25167821774818455,0.2244566739452131,0.540013358922352,0.08646804032705842,0.4485887499562072,0.1270711809952299,0.4067156150200205,0.23504724994097087
0.26732865773488457,0.23564603293199055,0.5735583147745233,0.09107646378189001,0.4803854086323246,0.12662979430479637,0.42064539388901173,0.23441871684824825
0.28483672172832397,0.24728332499553704,0.6052445268955624,0.09561541099980335,0.513359661126801,0.12505392516072916,0.43480644129868434,0.23411954134049506
0.2879750104935429,0.2462659484153123,0.6279937323908655,0.09201033023897598,0.5382520694816212,0.1245331134030855,0.4439094100852058,0.22660931372418391
0.29924875814737045,0.25418338718789746,0.6598053308185626,0.09241653650038839,0.5751280824340436,0.12363964960903336,0.4579609061112136,0.22503272812736605
0.3107619836913811,0.26449314521686024,0.6914548023548484,0.09197724959094998,0.6126187642822013,0.12109811861172765,0.4731697341235641,0.22509120139653677
0.3153905081842832,0.26446147544790116,0.7057707478955207,0.09386296057088048,0.6335270549913402,0.11622762889550732,0.4728945984719574,0.21251808957184662
0.3214729626314264,0.26765090717546186,0.7193267867505239,0.10089386410293685,0.6525138495744234,0.11744630904591327,0.47417688816354275,0.20650685271751199
0.3520246074096445,0.2765533908571007,0.7344749601831543,0.09490395387014547,0.6765732078048236,0.11156141864242963,0.49771253925862635,0.20204156179207783
0.37432187832644287,0.28301335565877894,0.7435859901455412,0.09306925135012704,0.6917837074871085,0.10480744798331432,0.5048521677129185,0.19886783394324203
0.3900727929741031,0.28669671779181427,0.7442231289267977,0.09396516118761297,0.6974564989854243,0.10626385643023682,0.5091865722004868,0.19416400639336306
0.4114764186639378,0.2922225271822405,0.7507739940413923,0.09153151302281874,0.7078246740298814,0.10563117232380377,0.5236578272640742,0.1977699325682807
