mean_0,std_0,mean_2,std_2,mean_3,std_3
0.32861455013112756,0.16911291675578155,0.29394301904567804,0.1295866083285084,0.26409873946124673,0.18507217082854635
0.34249984795200483,0.17416975887391892,0.30708196449825437,0.12466174600515556,0.27062080703212105,0.19210902622630574
0.35745154241697374,0.17900683287007546,0.32020210735606275,0.11946551522200517,0.2793740261495995,0.19897655243603804
0.36680917004170166,0.18289130550408808,0.3244081219768572,0.1113595283137859,0.28605252119019575,0.20426486602538907
0.3739143227522934,0.18333569566463098,0.33295761706184024,0.10767405804530622,0.29105873757897016,0.20529010169792528
0.3796897089874242,0.18409026541638762,0.33992241233640014,0.10529101661337707,0.2951817041612531,0.2062930504915526
0.3818102569692049,0.18157586525846786,0.35559761761564784,0.10423555064129135,0.29869178124881196,0.20649575237368648
0.4039547807384698,0.18576984233106728,0.3945380736753899,0.1036265121801523,0.3134636233834471,0.21382390765621148
0.41102449789355044,0.18242420774186535,0.417729390282934,0.0968476803774841,0.32160824877412425,0.20739701583512643
0.4365965625737199,0.18823304065898555,0.4489815982198703,0.09653806919101955,0.33551955501485536,0.21044740397689615
0.4640994024366518,0.19527843374466125,0.48278422681918204,0.09744495992725871,0.35057492880555563,0.2124951721365637
0.4674795244386519,0.18711462413660904,0.50401701926141,0.09983932944370721,0.3467039483518981,0.19374426497334302
0.48360800180982083,0.18509155619179654,0.5340177031508413,0.10081707219433927,0.3603317408535466,0.1932509701957005
0.5012554515811466,0.18448483624350265,0.5684420621060773,0.10244658377013784,0.3760440822420614,0.193894634987195
0.5145887432796874,0.18404307372326706,0.5961461490720916,0.10476168146620952,0.3888778009060911,0.19352489466171177
0.5279066385491853,0.18640885101512256,0.6217228555361103,0.10958322087841046,0.401800017301822,0.19547247845377486
0.5524760930193742,0.1853893466616042,0.6360785548564565,0.10653937322386027,0.42374558352733643,0.20009173519396697
0.5542106883213861,0.18014448900777214,0.6302859685325877,0.10285611212154439,0.43324431874237,0.1993598155931007
0.552240019803973,0.17916309241224507,0.6139929455414221,0.10914003860911219,0.43392028006479816,0.1986874479987892
0.5660263723935635,0.17864324980544183,0.6141495685389889,0.10535518461386874,0.4457351214170902,0.20500887783039717
0.5699763793577521,0.17755493024142435,0.599989701364954,0.10566192144530204,0.4511552081762953,0.20871946840668276
0.5768437863716234,0.1797215871542362,0.5990985591750679,0.11084630849775813,0.4617784860671239,0.21736876082839993
0.5686223992273431,0.18020446326211106,0.5847290610783887,0.11100788752809584,0.4574195719372788,0.21890100471455443
0.5621100595886054,0.18356586622425042,0.568882469052201,0.11406518323719982,0.45247786710042465,0.22111883444339214
0.560149121329446,0.1835177841860939,0.5621817333482049,0.1209842007321914,0.4519593015569227,0.2276087018882756
0.5748444815023817,0.18619312602283936,0.5666882882529408,0.12507560470608092,0.46487123864620344,0.23657718103794298
