mean_0,std_0,mean_2,std_2,mean_3,std_3
0.4902546818747736,0.2657119380559882,0.38379119597571476,0.13824317683624965,0.3613989470332935,0.2578667707794572
0.4939474600868381,0.24392666328252363,0.4259637300028644,0.10464785980662981,0.35954935126234555,0.23476204625045063
0.5148215333665298,0.20608265445709373,0.5394068693072659,0.11087447153792616,0.38690864647722417,0.22249678351705401
0.580338276074151,0.1959636431712771,0.6655078781187451,0.12160733875083551,0.4422742454088584,0.19860920687039416
0.6491895547752227,0.19411228993137236,0.7312996432995439,0.11773612763361284,0.5063218487833172,0.23441677606470077
0.6851606148119902,0.18643124395110275,0.6830416360600821,0.12897810084887126,0.564942881841565,0.22544863056647374
0.6520751223274641,0.19208567610199687,0.6101327863586674,0.13926381411476527,0.5260113181295625,0.24611907225318214
0.744478736822797,0.18872958584488128,0.7771863843230007,0.09216444227385635,0.6112278881535316,0.2587548863015229
0.6753506334421829,0.23577442694119488,0.748542985175648,0.16330620961462344,0.570349307373907,0.2845760079802036
0.752644875408205,0.19245358989488776,0.7858992703618823,0.07628805175464733,0.6040491699284082,0.281875211161129
0.6831112798456225,0.2261591921258871,0.605282068225322,0.12385917587077808,0.5405646981888237,0.27841388542584294
0.6305749782707094,0.23809399602192965,0.4935485552148321,0.12383962498066915,0.49428095295504776,0.2503139430125188
0.5810299757883247,0.26834381476827984,0.44866295261252664,0.14701167734980392,0.45028005075857863,0.2636904809494452
