mean_0,std_0,mean_1,std_1,mean_2,std_2,mean_3,std_3
0.4432447911024756,0.24101405398877396,0.175088107717783,0.1569364704190869,0.2701155117392165,0.15007850008872564,0.4034061141856081,0.2532505945658141
0.47638088603171064,0.25025924259470306,0.22385128905748522,0.170076907487325,0.30288147741622584,0.14406754540813532,0.42187118841113874,0.26010488742348475
0.48873087100720586,0.19656914960417565,0.44620758349123296,0.1416101050362089,0.4145940990308907,0.10821079865914417,0.4388680502828393,0.21522172998713943
0.5667049421715236,0.17720225333225156,0.5718111485164328,0.12782082017639637,0.5404001143360209,0.11541501822706693,0.48312503340794144,0.1838049041914583
0.6839450647153348,0.15291243490920964,0.7888675948623731,0.09603913991570248,0.7306293390225826,0.1165860789337728,0.5865580117666659,0.1841513314318321
0.7274297259535821,0.12487207769986046,0.8005027948540077,0.07568496144051652,0.7536667815801446,0.09381149544387889,0.6255504796669558,0.19763019556107364
0.7311894389078363,0.12641347992567578,0.7880818411906038,0.07544301926788355,0.7348478484995336,0.10625577784052308,0.6512968343059067,0.2036070562211222
0.7381450798949267,0.16687727354282914,0.8118499783545663,0.10452076841651034,0.7837566729708563,0.08238000540678146,0.7014107368961173,0.17952302267368336
0.7694193767453823,0.15273969938502777,0.8559986684061452,0.05643463512560027,0.7619174257147332,0.18268962901836042,0.7181855087870661,0.224060519028115
0.8195688321336166,0.11018458852741718,0.854763255236795,0.06254486075923653,0.8344763533997668,0.07431743270802302,0.7438632812271203,0.2173751548705141
0.7061985768278467,0.20413779419510802,0.7355964155455138,0.12132180047120526,0.6653267637600029,0.13614245799485433,0.645607354026625,0.2570511110170771
0.646434025251853,0.21570909781434966,0.6597441304952246,0.11513638019811455,0.56505914331572,0.15014247084518387,0.6030842457747513,0.26088198777350297
0.5828760038394587,0.25647437510029764,0.5080578877463624,0.10682289671580038,0.45026639263040474,0.13554532068931915,0.5756802064434902,0.2900442528131268
