mean_0,std_0,mean_1,std_1,mean_2,std_2,mean_3,std_3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19412126699123033,0.2775049740913706,0.011654348740971885,0.023591544405875322,0.020741717797950802,0.03704202756320216,0.17824745809037895,0.19565715794951435
0.3385784203375257,0.2722511812779084,0.13047113187251472,0.15683370722979345,0.17730464179826597,0.14915432829107494,0.3163024443143584,0.2494579566865149
0.18862733991351555,0.14754912914156706,0.07258841519081077,0.09616656880184964,0.09302161855099086,0.08594765893657755,0.22972862598945884,0.13496046151800317
0.21005518752780497,0.19818097507559648,0.13203170229235994,0.17424185425086489,0.11937143112354955,0.14293954254254698,0.23665077219514494,0.16423371620786278
0.2652894496960661,0.2831697002829179,0.13361108381478642,0.1710738082157482,0.1284863215437155,0.1466835976596869,0.3394552854503596,0.23842042653593176
0.44429111150026124,0.23964162709979098,0.23825245482706453,0.15444105355966475,0.254416350750752,0.1111906329580081,0.4623929122338304,0.2141857539592445
0.44429111150026124,0.23964162709979098,0.23825245482706453,0.15444105355966475,0.254416350750752,0.1111906329580081,0.4623929122338304,0.2141857539592445
0.48667116083461903,0.199757338132378,0.3427953384579749,0.11853128249099742,0.3391704080414532,0.0879807377092574,0.4994855516352594,0.20518562346413052
0.48667116083461903,0.199757338132378,0.3427953384579749,0.11853128249099742,0.3391704080414532,0.0879807377092574,0.4994855516352594,0.20518562346413052
0.3924132565345724,0.23231972332138504,0.3519436424906085,0.13161633921254912,0.3245993710438331,0.09898175984369495,0.3750152064397841,0.24894827928277133
0.4033390221566852,0.1871221566309408,0.3595895939264183,0.12127796532955577,0.3413760640174824,0.09518517736214432,0.45861825749271556,0.15939471724258325
0.4033390221566852,0.1871221566309408,0.3595895939264183,0.12127796532955577,0.3413760640174824,0.09518517736214432,0.45861825749271556,0.15939471724258325
0.5050431398937585,0.14389337087618084,0.43831813341527937,0.1126041441281468,0.40804974441735825,0.1118506584015997,0.5005719974677432,0.15463080750445415
0.5050431398937585,0.14389337087618084,0.43831813341527937,0.1126041441281468,0.40804974441735825,0.1118506584015997,0.5005719974677432,0.15463080750445415
0.4824760146081963,0.16955601780701543,0.4361451829272579,0.11529808532526171,0.40759250859082263,0.11227117909315477,0.4603189202141331,0.19127620011319868
0.5359261792991269,0.15307222194086895,0.5146430479577362,0.12218975725770388,0.4969419925154231,0.13988263808584725,0.5137962966948401,0.13893060817700945
0.6341857807303973,0.12814724780869202,0.6208257631822522,0.1267608093488691,0.5845667467275187,0.1425833627587016,0.5949514513909183,0.15212157670984708
0.6260385801061493,0.12455956564426057,0.5645951000525603,0.158755663584869,0.5896708513364998,0.15211942257263075,0.5776413168019137,0.13959921707125428
0.6098629463666918,0.14814536979522755,0.5645951000525603,0.158755663584869,0.5228952047249951,0.21153923502938715,0.5776413168019137,0.13959921707125428
0.6998140406355386,0.12618547363502558,0.6800825434608171,0.1377076609632306,0.6924346033056462,0.15646131704747437,0.6328901687244282,0.1699226228877975
0.5529637730476946,0.24156781998043172,0.43907677584431076,0.2224620753396333,0.5179111355539938,0.24680100545815692,0.46672776899345575,0.2203432076884432
0.5688859246931525,0.23620131531432145,0.43907677584431076,0.2224620753396333,0.5155882322823253,0.24543132030002562,0.463825847142634,0.22102191018845382
0.6278540669893754,0.24593201629178277,0.6090166959627883,0.2795458878330152,0.6820081458631783,0.21379038361831618,0.4987886183478732,0.27272824348838837
0.6507111813310092,0.18076383454760925,0.7458962194872769,0.07144879966210635,0.6091448914814377,0.22503724455653934,0.6155475572725885,0.17702511134331267
0.7139911041088659,0.17216394742894034,0.7873668981365838,0.07104131603032426,0.7222507161158663,0.15329122473022086,0.6683222493615095,0.18266341100773512
0.6543812475125638,0.13970646009456947,0.7082113614954049,0.08555142251086861,0.666890257364855,0.126158798301644,0.6329400810921159,0.13002675428185095
0.6543812475125638,0.13970646009456947,0.7082113614954049,0.08555142251086861,0.666890257364855,0.126158798301644,0.6329400810921159,0.13002675428185095
0.7022449045863899,0.17345735835302697,0.7898803407044015,0.09865790241563308,0.7310412268550234,0.2046201968585387,0.6537171810837644,0.1999060668240538
0.7932783686321185,0.12703417271237555,0.8476669177397964,0.05855610925493724,0.8068664838491229,0.15827331353609192,0.7263588642461156,0.18184175994583623
0.7932783686321185,0.12703417271237555,0.8476669177397964,0.05855610925493724,0.8068664838491229,0.15827331353609192,0.7263588642461156,0.18184175994583623
0.66440079966851,0.24226889158295214,0.6040559495539402,0.26835252541665333,0.6050270124203287,0.2555219314827061,0.6094385481839335,0.26954154140343445
0.6521137210311851,0.24250236287615426,0.6040559495539402,0.26835252541665333,0.6317965184193904,0.2348511596556731,0.6094385481839335,0.26954154140343445
0.6521137210311851,0.24250236287615426,0.6040559495539402,0.26835252541665333,0.6317965184193904,0.2348511596556731,0.6094385481839335,0.26954154140343445
0.6521137210311851,0.24250236287615426,0.6040559495539402,0.26835252541665333,0.6317965184193904,0.2348511596556731,0.6094385481839335,0.26954154140343445
0.6526272003993917,0.2423080973391238,0.6040559495539402,0.26835252541665333,0.6317965184193904,0.2348511596556731,0.6094385481839335,0.26954154140343445
0.6526272003993917,0.2423080973391238,0.6040559495539402,0.26835252541665333,0.6317965184193904,0.2348511596556731,0.6094385481839335,0.26954154140343445
0.6526272003993917,0.2423080973391238,0.6040559495539402,0.26835252541665333,0.6317965184193904,0.2348511596556731,0.6094385481839335,0.26954154140343445
0.47497777618999343,0.23389840580479926,0.5885073518852298,0.1852653646931725,0.44626665507098406,0.20970499254901714,0.4422363979111394,0.2646535696244689
0.7042277071912786,0.1704602880780853,0.6434201115987483,0.1294647227207931,0.6381687256099224,0.16097592541187847,0.6932889954053466,0.20486860463445192
0.6650731878884014,0.18522756523537298,0.570846656794743,0.13469667422156453,0.5813186673929982,0.1595627121149184,0.6447710105685831,0.20456706488239396
0.6735340054845076,0.19970370201391094,0.5568587250326164,0.13752828508950174,0.5599653670294341,0.16771846360268416,0.6730574611720955,0.22595908396195988
0.6735340054845076,0.19970370201391094,0.5568587250326164,0.13752828508950174,0.5599653670294341,0.16771846360268416,0.6730574611720955,0.22595908396195988
0.6023024106672157,0.16949257673001847,0.5077398270365442,0.11805637385086053,0.4971325378700779,0.15225759647467677,0.5981426349341582,0.17654052203486695
0.5956882511646963,0.1806829260805989,0.4832249019470069,0.11515961343256849,0.47534309286063153,0.14937038486744167,0.5958774476890685,0.18595065827640275
0.5146430922697676,0.13818461908527957,0.43147950109396527,0.09315594905911076,0.4245301212689614,0.1192917689225011,0.48419128055396865,0.1525787882885227
0.6104050270733674,0.21615179050118807,0.44422682697142607,0.09060753714731364,0.4405679855045381,0.12272151921893905,0.6134250718911333,0.23224318883732237
