mean_0,std_0,mean_2,std_2,mean_3,std_3
0.009759282483579696,0.038693493851010126,0.008005351230558852,0.026215546082705845,0.002497350868715782,0.016189632411856003
0.12791907472871594,0.18040345231850097,0.11494900538614578,0.1500724814434569,0.07532019632278279,0.12524530807715759
0.4723926220121544,0.25454531968574573,0.35343604843783005,0.17362211146754367,0.32540029984026697,0.2911356361990098
0.3207060032993414,0.13496854063249566,0.3287761412948401,0.10816232623265862,0.2713612998251244,0.17162973922110716
0.3207060032993414,0.13496854063249566,0.3287761412948401,0.10816232623265862,0.2713612998251244,0.17162973922110716
0.43621574252098144,0.2201827750096852,0.3863132928760655,0.1266444105176851,0.3076444400154229,0.23312121363461377
0.4768071654415753,0.2199843435469696,0.4123439206987997,0.10272629051035782,0.33729824367076233,0.25127148888221973
0.46430511452687356,0.2266943658165526,0.38793274703280767,0.12102748205576905,0.33729824367076233,0.25127148888221973
0.44954985563811634,0.1942741395501995,0.4074040918258786,0.1003828072485847,0.3393298129695816,0.226482834785708
0.44954985563811634,0.1942741395501995,0.4074040918258786,0.1003828072485847,0.3393298129695816,0.226482834785708
0.44799305702759,0.19468458283853926,0.5063634865300459,0.10785476415861352,0.3332400439999123,0.21977397778379196
0.5032532046420072,0.18712416660589887,0.5278367564905923,0.11608715294003412,0.3635405684595879,0.21551297503347383
0.5014441128930993,0.18550399883372745,0.5332387661096776,0.11461710741368095,0.3654833736649359,0.21319784602899045
0.550364906690431,0.16845610244470793,0.60917191389991,0.11726300608151151,0.4040984394805958,0.20040251344602508
0.5625106584722854,0.16684736991492732,0.6224582130951973,0.11975003533951138,0.407790348939763,0.19238941367352894
0.5237448258686631,0.20552328409388096,0.5957548627591358,0.20267717561850548,0.3461419599978985,0.21097304552396007
0.6238735009341746,0.17551539021612161,0.6940856750575054,0.12831675464044506,0.4611043116817579,0.2379970984675914
0.6397017565556246,0.18883251896235162,0.7173732398301573,0.1278866425272773,0.48113904329750296,0.24573364306662585
0.6038256069797998,0.18789964131446682,0.6739323596708989,0.13974405157817202,0.4600565566565988,0.2320119532793084
0.5995135145625137,0.19171196371590715,0.6739323596708989,0.13974405157817202,0.4600565566565988,0.2320119532793084
0.6741054398703954,0.15725443536373074,0.6702990385797869,0.13322737406051688,0.5237244552861602,0.250745100763272
0.5948705094227249,0.21384967776271813,0.5405041211604195,0.19052087838190404,0.4723598647441642,0.23936937657964671
0.5653279439832845,0.22035333721430397,0.4823272612229542,0.21807871120253117,0.4260843921447113,0.24592554315646187
0.6844643040221513,0.16086005694002944,0.6097160214755089,0.16582238182289544,0.5312763971320104,0.27103955170229066
0.620343819486982,0.18860952871209932,0.526337138893216,0.20629476134505717,0.4841229003186665,0.25332309256056934
0.5840081450817535,0.2143279833262553,0.5541899369901867,0.16807463080575893,0.43999914423211384,0.2724912563654988
0.5588246381592005,0.21456946006562758,0.5461517251968607,0.1610112668395319,0.44640808392672265,0.26230703827826135
0.5588246381592005,0.21456946006562758,0.5461517251968607,0.1610112668395319,0.44640808392672265,0.26230703827826135
0.6368519264124581,0.23333751682472978,0.6208092342853831,0.21205980155312162,0.47349284020536525,0.31554501342055546
0.7432398112207926,0.1601314622974444,0.739198839964162,0.12203521331725713,0.5875752532248929,0.2893812407219344
0.611564521299578,0.22874937988846308,0.6621894728998736,0.1671849403563629,0.5070302188462523,0.27654701370048146
0.5522918858265055,0.2560009118590232,0.6442397458710607,0.19490738567214796,0.4303399558630597,0.2923644514961717
0.5594749120928898,0.2517734317682065,0.6544323991438464,0.18678906175443546,0.4832244480704641,0.29124198131062684
0.596296924891968,0.24467383991211414,0.6272759444531614,0.24510983572768008,0.48114211502395937,0.28556531032414517
0.596296924891968,0.24467383991211414,0.6272759444531614,0.24510983572768008,0.48114211502395937,0.28556531032414517
0.5863971631314148,0.26576249329608725,0.5969857490712901,0.272397993656999,0.4409790173255552,0.3088184440432372
0.6729218494867746,0.21034107351964043,0.77650411897995,0.0785364647805212,0.5150005174604535,0.29102233779112213
0.6281273433990036,0.24656311938054873,0.7440799475682833,0.15592928303959872,0.48875878203575185,0.2981709523802492
0.7428792356680582,0.16737296104480112,0.7392369204561615,0.11175188449616381,0.5795197491875073,0.2926568452145925
0.7091517424085705,0.17530101165626333,0.6659182363785966,0.12628557646790153,0.5449215008026057,0.2833270049479241
0.667151448004818,0.1928004726323856,0.5892280468255665,0.12917511143709337,0.508733300284937,0.27740103807489574
0.6726709021841135,0.2086664820970326,0.563784779279731,0.132828244050416,0.5146166469224588,0.297846414444522
0.6726709021841135,0.2086664820970326,0.563784779279731,0.132828244050416,0.5146166469224588,0.297846414444522
0.5854127300688645,0.17859357032095607,0.483448353797318,0.11110782257453974,0.44062642937824675,0.23620545689034927
0.5906154452548573,0.19333338016885995,0.46171590492305387,0.12082310731348198,0.45929104311223257,0.24359361068842442
0.5961788806825015,0.20907730923895446,0.45483025245603004,0.11577820212244166,0.44626735817245317,0.2335131796055757
0.5819502309977628,0.22407091101084634,0.44453766385446536,0.12861487417524609,0.4495939026199858,0.2534928092280874
0.5819502309977628,0.22407091101084634,0.44453766385446536,0.12861487417524609,0.4495939026199858,0.2534928092280874
0.44415881680581004,0.18866850484344597,0.36397838904961693,0.12788022290503603,0.333549537785762,0.19155589081065996
0.4756160247767774,0.202751371952534,0.4023054244184455,0.12836331541703505,0.3252673177292113,0.17520705065745792
0.5117066094266444,0.22896479089714436,0.4217708754374957,0.13316392357918017,0.3949042538116599,0.2483805183755922
0.543894580082546,0.25518024194602634,0.42281070199004145,0.1480470424251969,0.42218155239831756,0.27627185979452
0.5200713770546782,0.24101051392509243,0.38156729948240514,0.11647200749880178,0.3951967185924318,0.2509041659835336
