mean_0,std_0,mean_2,std_2,mean_3,std_3
0.3186102043432571,0.16109013568313515,0.26649225923260017,0.11826179622887029,0.23841126213710692,0.15671875295823937
0.23431965653994224,0.119049789405673,0.22544209571025617,0.08192074210053257,0.146517133270935,0.06513098215350843
0.25311263276125806,0.12028475769726496,0.266942128797036,0.09111152003343674,0.1572266871590044,0.062324548210654425
0.34822117468563385,0.13522127826887495,0.4356888845506457,0.10436880443607392,0.236662938580129,0.10745955825313282
0.40308149992657427,0.16851007849273464,0.5113833713828148,0.14809219702675672,0.28914971273059253,0.15242373666805295
0.34529378045848735,0.1951933935587316,0.44451515644123357,0.18119648195004223,0.2739332135273213,0.18531735583994258
0.25360530154048777,0.1300555305052479,0.32376105107620784,0.09463585904614784,0.20132253995164517,0.1147456082677092
0.2702089650285582,0.15566984502960293,0.3514613930513548,0.1130727617387034,0.236654193168901,0.13827876103816944
0.24204561823134035,0.15804742119172752,0.33073111286881485,0.14166905865777218,0.25563830639943025,0.13530832826294162
0.28645012016440086,0.11460446733666302,0.34147128000684485,0.0971318217842924,0.30828946873753454,0.11511928073843138
0.3031248725446592,0.11065090130114538,0.31852153738922173,0.08176659897619719,0.3134463737860429,0.11236647325791739
0.1641902825797396,0.06296293506273068,0.16370202796994537,0.02947929238554987,0.1307158848037924,0.0532536825439337
0.13492246327030788,0.06854641898750234,0.1298921336033028,0.0327268849561551,0.11303930838197034,0.05261536316100172
